,,,,,,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011
AMC Name,Scheme Name,Asset Type,Asset,Instrument Name,Industry,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Neogen Chemicals Ltd.,Chemicals ,,,,,,,,,,,0.5001,0.4459,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Orient Cement Ltd.,Cement & Construction Materials,,,0.4858,0.4197,,,,,0.3152,0.8434,0.7645,0.7809,1.1732
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Orient Refractories Ltd.,Refractories,0.0153,0.0150,,,0.0840,0.3536,0.3265,0.4193,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,PI Industries Ltd.,Pesticides & Agrochemicals,4.3006,4.9721,5.4066,4.4597,4.9831,5.2713,4.8226,4.0080,4.4473,3.4463,3.8199,3.3511,2.6803
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Rain Industries Ltd.,Petrochemicals,1.6922,1.4934,1.4942,1.1886,0.9669,1.1817,1.1400,1.0186,1.0451,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Ramco Industries Ltd.,Cement & Construction Materials,,,,,,,0.3426,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Ratnamani Metals & Tubes Ltd.,Castings/Forgings,,,,,,0.4685,0.4273,0.7822,0.6616,1.2065,3.7064,3.6771,3.9068
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Reliance Industries Ltd.,Refineries,2.5351,2.3229,3.4922,2.9983,2.6846,4.3146,7.3702,7.2950,8.3994,7.1625,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Sarda Energy & Minerals Ltd.,Steel & Iron Products,,,0.8913,1.3418,1.4074,1.3216,1.3265,1.7044,1.6587,4.1208,3.6271,3.7388,4.0489
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Shree Cement Ltd.,Cement & Construction Materials,,,0.9483,5.3296,5.9990,6.1970,6.1773,5.8066,4.6230,3.2048,3.0742,2.2077,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Steel Authority Of India Ltd.,Steel & Iron Products,1.7400,1.7813,1.7485,1.4537,,,,,0.6796,1.0696,1.1248,1.1087,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Sudarshan Chemical Industries Ltd.,Dyes & Pigments,,,,,,,,,,,0.3282,0.2883,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Tamil Nadu Newsprint & Papers Ltd.,Paper & Paper Products,,,,,,,,,,2.2865,3.2910,3.7209,3.8930
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Chemicals Ltd.,Chemicals ,,,,,0.4575,0.4507,0.4616,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Metaliks Ltd.,Steel/Sponge Iron/Pig Iron,3.4934,3.2938,3.0178,2.9260,2.5797,2.8508,2.3879,2.3456,2.0227,1.6816,1.5260,1.4615,1.2176
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Steel Long Products Ltd.,Steel/Sponge Iron/Pig Iron,,,,,,,,0.9888,2.1742,3.7190,3.7929,4.9784,4.3711
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Steel Ltd.,Steel & Iron Products,6.9498,7.2040,8.2417,7.0561,7.6191,6.1944,5.7915,5.6997,5.9005,5.3757,4.4977,5.2305,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,The Ramco Cements Ltd.,Cement & Construction Materials,,,,,0.2467,0.6553,0.6759,2.9241,2.6928,2.0014,1.5498,0.9970,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Ultratech Cement Ltd.,Cement & Construction Materials,8.6057,7.6745,7.5878,7.9992,9.5291,7.4615,7.7886,6.6055,5.9041,4.1540,1.1727,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,UPL Ltd.,Pesticides & Agrochemicals,,,0.4993,1.8434,2.2742,2.8244,3.0824,4.0728,4.3664,5.0477,4.8190,4.4756,3.2823
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Equity,Domestic Equities,Vedanta Ltd.,Metal - Non Ferrous ,5.1180,5.0649,4.1504,2.8774,3.8574,4.1569,5.3892,6.4384,5.8204,6.0185,6.1516,4.1666,4.9415
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Cash & Cash Equivalent,Cash and Cash Equivalents,1.4984,0.0857,0.8367,1.0654,2.6919,1.3398,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Net Current Asset,Other,13.5684,-0.9015,-2.9948,-0.3831,2.7483,-1.3310,0.4854,-0.6395,-0.2018,-3.3099,-0.1775,-0.4831,-0.0339
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Tri-Party Repo (TREPS),Miscellaneous,1.6016,7.8858,5.6473,9.7834,4.5489,4.5687,2.4411,2.8014,2.7624,3.9087,2.9485,2.0713,2.7319
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,ACC Ltd.,Cement & Construction Materials,-2.7245,-2.4408,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,Bharat Petroleum Corporation Ltd.,Refineries,,0.5309,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,Hindalco Industries Ltd.,Metal - Non Ferrous ,-2.6868,-1.3665,,-0.2478,,,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,JSW Steel Ltd.,Steel & Iron Products,-2.3406,,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,Reliance Industries Ltd.,Refineries,,1.8267,0.3844,0.6029,2.4432,2.4980,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,Shree Cement Ltd.,Cement & Construction Materials,,,,-0.5156,-0.4264,,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,Tata Steel Ltd.,Steel & Iron Products,-5.2117,,,-1.0376,-1.5725,,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,Ultratech Cement Ltd.,Cement & Construction Materials,,,,-1.9143,-1.5778,,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Derivatives-Futures,Vedanta Ltd.,Metal - Non Ferrous ,,,,,-1.4394,-1.0671,,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Rights,Reliance Industries Ltd - Partly Paid up Equity Shares (Rights Entitlements (REs),Unspecified,,,,,,,,0.2191,0.2733,0.2056,5.8501,5.3657,4.3101
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Rights,Reliance Industries Ltd. - (Rights Entitlements (REs)),Unspecified,,,,,,,0.0650,,,,,,
ICICI Pru MF,ICICI Pru Commodities Fund(G)-Direct Plan,Others,Rights,Tata Steel Ltd. - (TATASTEELPP),Steel & Iron Products,,,,,,,,,,,,,6.9381
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Ambuja Cements Ltd.,Cement & Construction Materials,,,,,,,1.3021,1.2079,,,,2.1056,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Apollo Tyres Ltd.,Tyres & Allied,,,,,,,,,,,,0.2474,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Bajaj Auto Ltd.,Automobile Two & Three Wheelers,,,,,,,0.5119,,,1.5333,1.5316,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Bajaj Consumer Care Ltd.,Household & Personal Products,2.5998,1.7164,1.6511,1.5657,1.3456,1.3451,1.2086,1.2241,1.3754,1.3049,1.4265,1.5065,1.4776
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Bharat Petroleum Corporation Ltd.,Refineries,3.3542,3.2055,3.0193,3.1138,2.8880,3.0798,3.5224,3.7043,3.8338,3.6584,3.2580,3.3858,3.1919
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Bharti Airtel Ltd.,Telecommunication - Service  Provider,,,1.4609,1.7027,1.7894,1.9065,3.2293,3.0029,2.7838,2.4928,2.9279,3.1229,2.9878
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,BSE Ltd.,Finance - Others,0.7621,0.7523,0.8109,0.7611,0.6223,0.7483,0.7117,0.7670,0.8326,0.7801,0.8789,0.8224,0.8264
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Camlin Fine Sciences Ltd.,Chemicals ,,,1.0404,1.0404,0.7160,0.6566,0.6737,0.7955,1.0499,1.2532,1.6184,1.4102,1.5092
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,CCL Products (India) Ltd.,Tea/Coffee,,,2.3272,2.6697,2.5211,2.5190,2.7087,2.7487,2.5684,2.6159,2.8994,2.7221,2.6952
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Central Depository Services (India) Ltd.,Finance - NBFC,3.2351,3.1503,3.8033,2.9677,2.9959,2.8756,2.6038,0.9861,1.1896,1.3417,1.6378,1.6974,1.5412
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Chambal Fertilisers & Chemicals Ltd.,Fertilizers,,0.0493,0.0593,0.0510,0.0490,0.0534,0.0527,0.0529,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,CSB Bank Ltd.,Bank - Private,2.4173,2.6686,2.2979,2.3805,2.0339,1.8964,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Cummins India Ltd.,Diesel Engines,4.0130,4.0544,3.9029,3.8365,3.0608,3.2305,0.6992,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,DCM Shriram Ltd.,Diversified,,,,,,,0.1907,0.1993,0.1994,0.2054,0.2127,0.2057,0.2012
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Entertainment Network (India) Ltd.,TV Broadcasting & Software Production,0.1648,0.1807,0.1832,0.1558,0.1195,0.1299,0.1172,0.1190,0.0959,0.1218,0.1164,0.1142,0.1104
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Exide Industries Ltd.,Batteries,,,,,,,,,2.9473,3.0080,3.1101,3.1052,3.1270
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,GAIL (India) Ltd.,Industrial  Gases & Fuels,,,,,,,,2.8404,2.5139,2.4090,2.2488,2.2727,2.4660
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Gateway Distriparks Ltd.,Logistics,2.0652,2.4812,2.8646,2.6515,2.6860,2.3614,1.5031,1.5233,1.3977,1.6977,1.7784,1.8418,1.8710
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Gland Pharma Ltd.,Pharmaceuticals & Drugs,,,,,,,,,,,,,1.5205
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Gujarat Pipavav Port Ltd.,Port,9.6278,9.3893,9.3788,8.5375,8.9580,7.8361,8.1196,9.2975,8.5937,8.8766,9.3936,10.4683,10.2409
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,HCL Technologies Ltd.,IT - Software ,1.4972,1.5003,1.5825,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,HDFC Life Insurance Co Ltd.,Insurance,0.6284,,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Hero MotoCorp Ltd.,Automobile Two & Three Wheelers,,,,,,,,,,,,0.9647,0.9597
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Hexaware Technologies Ltd.,IT - Software ,,,,,,,,1.8880,3.2921,3.3118,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Hindalco Industries Ltd.,Metal - Non Ferrous ,,,,,,1.1863,1.2440,1.2023,1.2547,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Hindustan Aeronautics Ltd.,Airlines,,,,,,,,,,3.4407,3.0806,2.7180,2.9005
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Hindustan Petroleum Corporation Ltd.,Refineries,5.0294,4.6817,3.3249,3.1234,3.7503,3.9698,3.9889,3.7384,3.4688,3.1487,2.9031,3.1214,3.1197
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Hindustan Unilever Ltd.,Household & Personal Products,,,,,,,6.4691,6.2918,6.8877,4.4267,4.4479,4.6109,1.8802
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Hindustan Zinc Ltd.,Metal - Non Ferrous ,3.6124,3.4977,3.2811,3.2184,3.6230,3.7182,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,ICICI Lombard General Insurance Co Ltd.,Insurance,0.9902,1.0021,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Indian Oil Corporation Ltd.,Refineries,3.0867,2.9333,3.9297,4.0487,3.9006,3.6742,3.5701,3.3615,3.2586,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Indian Railway Catering & Tourism Corpn. Ltd.,Travel Services,0.1608,0.1663,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Indus Towers Ltd.,Telecommunication - Service  Provider,,,,,,,,1.1936,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Infosys Ltd.,IT - Software ,8.7475,9.1347,9.8228,9.9802,10.9179,11.1230,10.5633,10.3263,12.6788,11.8017,13.1812,9.3828,8.7177
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Inox Leisure Ltd.,"Film Production, Distribution & Entertainment",,,,,,,,,,,,,2.0527
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,ITC Ltd.,Cigarettes/Tobacco,8.4112,8.0701,8.0893,7.5116,8.1463,7.8895,8.4102,6.6419,6.1969,5.9063,5.4587,5.4382,5.2088
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Jindal Stainless Ltd.,Steel & Iron Products,,,,,,,,,,,,,0.2448
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,JK Lakshmi Cement Ltd.,Cement & Construction Materials,1.6739,1.6013,2.0682,1.9725,1.5667,1.4570,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Karur Vysya Bank Ltd.,Bank - Private,1.5066,1.4297,1.1528,1.1108,0.6698,0.8859,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Larsen & Toubro Infotech Ltd.,IT - Software ,1.0145,,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Mahindra & Mahindra Ltd.,Automobiles - Passenger Cars,,,,,,,3.2484,2.2287,2.4755,2.3989,2.4717,2.4662,2.6854
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Mastek Ltd.,IT - Software ,,,,,,,,,,,,,0.2010
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Mayur Uniquoters Ltd.,Textile ,,,1.1269,1.3745,1.0112,0.9381,0.9255,1.1448,1.1366,1.3785,1.3470,1.2991,1.3149
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,MRF Ltd.,Tyres & Allied,,,,,,,,,,,,1.6848,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Muthoot Finance Ltd.,Finance - NBFC,,,,,,,,,,,,,0.8684
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,National Aluminium Company Ltd.,Aluminium & Aluminium Products,2.9491,2.8835,2.8480,2.4784,2.6864,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,NTPC Ltd.,Power Generation/Distribution,8.9585,9.1166,8.7561,9.1381,9.0105,9.2909,9.4054,9.3075,7.9066,8.4832,7.7034,8.2082,7.9491
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Oil & Natural Gas Corporation Ltd.,Oil Exploration,1.3591,1.3214,1.1326,1.0565,0.9792,1.0464,1.0714,0.9615,0.8657,0.8773,0.7626,0.7398,0.8017
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Petronet LNG Ltd.,Industrial  Gases & Fuels,0.9870,0.9688,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Precision Camshafts Ltd.,Auto Ancillary,1.1271,1.1445,1.0389,1.0442,0.9077,0.9962,0.7873,0.8102,0.8566,1.0003,0.9559,0.9473,1.2032
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Quess Corp Ltd.,Miscellaneous,,,,,,,,,,,0.0636,0.0653,0.0716
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Rallis India Ltd.,Pesticides & Agrochemicals,,,0.3860,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Siemens Ltd.,Electric Equipment,,,,,,,0.3037,1.4661,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,SJVN Ltd.,Power Generation/Distribution,1.0401,1.0658,,,,,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,SP Apparels Ltd.,Textile ,,,0.3817,0.8514,0.5141,0.5931,0.4690,0.5543,0.4495,0.6155,1.3406,1.3805,1.3213
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Chemicals Ltd.,Chemicals ,4.5604,4.4700,6.0487,4.5410,1.7740,2.0492,2.6780,2.0047,1.8488,1.8301,1.8042,2.0101,2.1903
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Consultancy Services Ltd.,IT - Software ,,,,1.6744,1.9074,1.9220,1.8505,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Consumer Products Ltd.,Consumer Food,,,,,2.6675,2.9055,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Power Company Ltd.,Power Generation/Distribution,,,,,,,2.5821,4.7914,4.8667,5.6850,5.8219,5.8963,6.4774
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Steel Ltd.,Steel & Iron Products,,,0.9315,0.8960,0.7895,0.7980,0.7765,0.7888,0.8273,0.9032,0.8093,0.9560,1.2044
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,TD Power Systems Ltd.,Electric Equipment,,,,0.2772,0.1750,0.1706,0.1585,0.2005,0.1585,0.1833,0.1790,0.1700,0.1850
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,TeamLease Services Ltd.,Miscellaneous,,,,0.5324,0.5189,0.4659,0.4249,0.4419,0.4549,0.5643,0.5377,0.5647,0.5679
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Tech Mahindra Ltd.,IT - Software ,3.4731,3.4581,3.6616,3.5337,3.3497,2.9555,2.8222,2.6536,1.1210,1.1800,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,The Great Eastern Shipping Company Ltd.,Shipping,0.2679,0.2478,0.2556,0.2244,0.2384,0.2485,0.2045,0.2027,0.2022,0.2200,0.2090,0.2069,0.2083
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,The Jammu & Kashmir Bank Ltd.,Bank - Private,1.2575,1.0980,1.0175,0.8136,0.6400,0.7019,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,The South Indian Bank Ltd.,Bank - Private,1.3876,1.2445,1.3047,1.2765,0.9814,0.9280,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Ujjivan Small Finance Bank Ltd.,Bank - Private,2.6019,3.7661,1.0750,1.0306,0.7254,0.7123,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Ultratech Cement Ltd.,Cement & Construction Materials,,,,,,,,,,,1.0881,0.7033,1.1387
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Unichem Laboratories Ltd.,Pharmaceuticals & Drugs,0.8297,0.8038,0.8384,0.7514,1.0945,0.9509,0.7945,0.7948,0.9982,0.9894,1.0362,0.4531,0.1485
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Union Bank Of India,Bank - Public,1.6837,1.4554,1.3428,1.1050,1.0652,0.5597,,,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Vedanta Ltd.,Metal - Non Ferrous ,,,,,,,2.5440,3.1578,3.1593,3.4584,3.7855,4.8636,4.4213
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,VRL Logistics Ltd.,Logistics,0.4860,0.4848,0.4980,0.4544,0.3804,0.3692,0.3257,0.5645,0.4843,0.5222,0.5395,0.5056,0.5424
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Equity,Domestic Equities,Wipro Ltd.,IT - Software ,1.8224,1.8742,,,,,,,,0.9656,1.1479,1.2911,1.1899
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Cash & Cash Equivalent,Cash and Cash Equivalents,,,,,,,2.6421,0.2907,0.2462,,,,1.2840
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Net Current Asset,Other,0.4695,-0.5763,-0.5297,-0.4874,-11.4303,-0.4656,2.0179,0.8714,-0.2960,0.9630,-0.4310,-0.0026,1.7469
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Tri-Party Repo (TREPS),Miscellaneous,0.1415,3.5076,1.8346,5.0340,17.6534,9.3213,0.5883,2.6813,5.7800,4.4472,6.7180,4.3263,3.4280
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Others,Derivatives-Futures,Hindustan Unilever Ltd.,Household & Personal Products,,,,,,,1.9792,0.9701,,,,,
ICICI Pru MF,ICICI Pru Dividend Yield Equity Fund(G)-Direct Plan,Others,Rights,Gateway Distriparks Ltd. - (Rights Entitlements (REs)),Watches & Accessories,,,,,,,,,0.0391,,,,
ICICI Pru MF,ICICI Pru ESG Fund(G)-Direct Plan,Equity,Domestic Equities,Asian Paints Ltd.,Paints,,,,,,,,,,,,1.8975,1.7741
ICICI Pru MF,ICICI Pru ESG Fund(G)-Direct Plan,Equity,Domestic Equities,Axis Bank Ltd.,Bank - Private,,,,,,,,,,,,1.5213,2.6979
ICICI Pru MF,ICICI Pru ESG Fund(G)-Direct Plan,Equity,Domestic Equities,Bajaj Auto Ltd.,Automobile Two & Three Wheelers,,,,,,,,,,,,0.9687,0.9939
ICICI Pru MF,ICICI Pru ESG Fund(G)-Direct Plan,Equity,Domestic Equities,Bajaj Holdings & Investment Ltd.,Finance - NBFC,,,,,,,,,,,,1.5805,1.9592
ICICI Pru MF,ICICI Pru ESG Fund(G)-Direct Plan,Equity,Domestic Equities,Bharat Petroleum Corporation Ltd.,Refineries,,,,,,,,,,,,1.2165,1.6728
ICICI Pru MF,ICICI Pru ESG Fund(G)-Direct Plan,Equity,Domestic Equities,Bharti Airtel Ltd.,Telecommunication - Service  Provider,,,,,,,,,,,,3.1622,3.8940
ICICI Pru MF,ICICI Pru ESG Fund(G)-Direct Plan,Equity,Domestic Equities,Cadila Healthcare Ltd.,Pharmaceuticals & Drugs,,,,,,,,,,,,0.8602,0.8651
